s 13-Dec-2011       (biehl_338.dat - 1.0*Aver(biehl_337.dat,biehl_339.dat) /  2
  0.312176E+01  0.365252E+00  0.156449E+00
  0.312450E+01  0.197955E+00  0.157402E+00
  0.312724E+01  0.663265E-01  0.152885E+00
  0.312998E+01  0.586283E-01  0.157720E+00
  0.313272E+01  0.125811E+00  0.158489E+00
  0.313546E+01  0.131933E+00  0.155357E+00
  0.313820E+01  0.698607E-01  0.156667E+00
  0.314094E+01 -0.768313E-01  0.156190E+00
  0.314368E+01  0.258810E+00  0.157584E+00
  0.314642E+01 -0.168256E+00  0.155883E+00
  0.314916E+01  0.201667E+00  0.154476E+00
  0.315190E+01  0.120350E+00  0.154803E+00
  0.315464E+01  0.936304E-01  0.156109E+00
  0.315738E+01 -0.123632E+00  0.156580E+00
  0.316012E+01  0.185699E+00  0.157307E+00
  0.316286E+01  0.161000E+00  0.154197E+00
  0.316561E+01  0.213103E+00  0.154195E+00
  0.316835E+01 -0.442102E-01  0.154812E+00
  0.317109E+01  0.229375E+00  0.157320E+00
  0.317383E+01  0.199036E+00  0.154277E+00
  0.317657E+01  0.766132E-02  0.155740E+00
  0.317931E+01  0.149802E+00  0.154978E+00
  0.318205E+01  0.121585E+00  0.156822E+00
  0.318479E+01  0.295563E-01  0.154026E+00
  0.318753E+01  0.119318E+00  0.155526E+00
  0.319027E+01 -0.537471E-01  0.155099E+00
  0.319301E+01 -0.175851E+00  0.155820E+00
  0.319575E+01 -0.126607E+00  0.156162E+00
  0.319849E+01 -0.290578E-01  0.153590E+00
  0.320123E+01  0.245522E-01  0.153468E+00
  0.320397E+01  0.410651E-01  0.155416E+00
  0.320671E+01  0.142721E+00  0.153715E+00
  0.320945E+01  0.190276E-01  0.155856E+00
  0.321219E+01  0.903308E-01  0.154955E+00
  0.321493E+01  0.988852E-01  0.154683E+00
  0.321767E+01  0.264284E+00  0.155964E+00
  0.322041E+01  0.162209E+00  0.154805E+00
  0.322315E+01  0.599830E-01  0.156232E+00
  0.322589E+01 -0.199341E+00  0.155863E+00
  0.322863E+01  0.213123E+00  0.155082E+00
  0.323137E+01  0.179610E+00  0.154040E+00
  0.323411E+01  0.775110E-01  0.157466E+00
  0.323685E+01 -0.572663E-01  0.154465E+00
  0.323959E+01 -0.192703E+00  0.156036E+00
  0.324233E+01 -0.113748E+00  0.154726E+00
  0.324507E+01  0.383103E-01  0.156287E+00
  0.324781E+01  0.187988E+00  0.155079E+00
  0.325055E+01  0.591981E-01  0.156883E+00
  0.325330E+01  0.150283E+00  0.154619E+00
  0.325604E+01  0.306333E+00  0.154603E+00
  0.325878E+01 -0.132489E+00  0.154074E+00
  0.326152E+01  0.231949E+00  0.155652E+00
  0.326426E+01  0.176256E+00  0.153741E+00
  0.326700E+01  0.220804E+00  0.154165E+00
  0.326974E+01  0.461637E-02  0.155806E+00
  0.327248E+01 -0.287821E-01  0.153791E+00
  0.327522E+01  0.119929E+00  0.155625E+00
  0.327796E+01 -0.832160E-01  0.153066E+00
  0.328070E+01  0.232843E+00  0.156539E+00
  0.328344E+01  0.904559E-01  0.153874E+00
  0.328618E+01  0.245273E+00  0.153405E+00
  0.328892E+01  0.268595E+00  0.155165E+00
  0.329166E+01  0.126260E+00  0.153011E+00
  0.329440E+01  0.687569E-01  0.152700E+00
  0.329714E+01  0.310463E+00  0.153870E+00
  0.329988E+01  0.667031E-01  0.154703E+00
  0.330262E+01  0.824606E-01  0.153502E+00
  0.330536E+01  0.556157E-02  0.154119E+00
  0.330810E+01  0.209434E+00  0.154504E+00
  0.331084E+01 -0.164099E+00  0.155552E+00
  0.331358E+01  0.330727E+00  0.154249E+00
  0.331632E+01  0.766062E-01  0.154655E+00
  0.331906E+01  0.160509E+00  0.152632E+00
  0.332180E+01  0.164414E+00  0.156222E+00
  0.332454E+01  0.657843E-02  0.153364E+00
  0.332728E+01  0.142276E-02  0.153268E+00
  0.333002E+01  0.132016E+00  0.152199E+00
  0.333276E+01  0.169529E+00  0.154157E+00
  0.333550E+01  0.149691E-02  0.154613E+00
  0.333824E+01 -0.990706E-01  0.153422E+00
  0.334098E+01  0.141530E+00  0.150458E+00
  0.334373E+01  0.197659E+00  0.154391E+00
  0.334647E+01  0.129634E+00  0.155368E+00
  0.334921E+01  0.249776E+00  0.154373E+00
  0.335195E+01  0.315460E+00  0.154582E+00
  0.335469E+01 -0.663021E-02  0.152777E+00
  0.335743E+01  0.425992E+00  0.157503E+00
  0.336017E+01  0.287544E+00  0.155746E+00
  0.336291E+01  0.591212E-01  0.153492E+00
  0.336565E+01 -0.268381E-01  0.153628E+00
  0.336839E+01  0.351635E-01  0.155558E+00
  0.337113E+01  0.479955E-01  0.152733E+00
  0.337387E+01  0.205013E+00  0.155179E+00
  0.337661E+01  0.175069E+00  0.154556E+00
  0.337935E+01  0.962594E-01  0.153992E+00
  0.338209E+01  0.344564E+00  0.155021E+00
  0.338483E+01  0.199911E+00  0.156535E+00
  0.338757E+01  0.388066E+00  0.155305E+00
  0.339031E+01  0.209264E+00  0.154313E+00
  0.339305E+01  0.511641E-01  0.153891E+00
  0.339579E+01  0.191761E+00  0.153865E+00
  0.339853E+01 -0.340274E-01  0.154528E+00
  0.340127E+01  0.198383E+00  0.152061E+00
  0.340401E+01  0.156909E-01  0.154258E+00
  0.340675E+01 -0.179240E+00  0.151580E+00
  0.340949E+01  0.126380E+00  0.153291E+00
  0.341223E+01  0.159182E+00  0.155732E+00
  0.341497E+01  0.148884E+00  0.153321E+00
  0.341771E+01  0.468009E-01  0.152485E+00
  0.342045E+01  0.100743E+00  0.156317E+00
  0.342319E+01  0.185551E+00  0.154350E+00
  0.342593E+01  0.277972E+00  0.152850E+00
  0.342867E+01 -0.879102E-01  0.153066E+00
  0.343142E+01 -0.782260E-01  0.152329E+00
  0.343416E+01  0.198718E+00  0.154630E+00
  0.343690E+01 -0.105984E+00  0.154048E+00
  0.343964E+01  0.994827E-01  0.153501E+00
  0.344238E+01  0.795434E-01  0.151827E+00
  0.344512E+01  0.109578E+00  0.154263E+00
  0.344786E+01  0.767492E-01  0.153546E+00
  0.345060E+01  0.162216E+00  0.153919E+00
  0.345334E+01  0.103745E+00  0.150248E+00
  0.345608E+01  0.796028E-01  0.153046E+00
  0.345882E+01 -0.256583E-01  0.152952E+00
  0.346156E+01  0.187093E+00  0.154863E+00
  0.346430E+01  0.244573E+00  0.154567E+00
  0.346704E+01  0.182426E+00  0.155283E+00
  0.346978E+01  0.127047E+00  0.153919E+00
  0.347252E+01  0.146452E+00  0.155642E+00
  0.347526E+01 -0.628859E-01  0.155323E+00
  0.347800E+01  0.325567E+00  0.154377E+00
  0.348074E+01  0.244644E+00  0.153096E+00
  0.348348E+01  0.160476E+00  0.151118E+00
  0.348622E+01  0.118688E+00  0.153848E+00
  0.348896E+01  0.369571E+00  0.152382E+00
  0.349170E+01  0.186705E-01  0.154092E+00
  0.349444E+01  0.105302E+00  0.154897E+00
  0.349718E+01  0.191069E+00  0.152024E+00
  0.349992E+01  0.392231E-02  0.152233E+00
  0.350266E+01  0.124340E+00  0.152955E+00
  0.350540E+01  0.427291E+00  0.152058E+00
  0.350814E+01  0.190686E+00  0.152234E+00
  0.351088E+01 -0.202581E+00  0.152040E+00
  0.351362E+01  0.298948E+00  0.154540E+00
  0.351636E+01  0.411098E+00  0.153109E+00
  0.351910E+01  0.194108E+00  0.154819E+00
  0.352185E+01  0.208678E-01  0.154064E+00
  0.352459E+01  0.142299E+00  0.152458E+00
  0.352733E+01  0.479243E-01  0.151269E+00
  0.353007E+01  0.428432E+00  0.152601E+00
  0.353281E+01  0.114453E+00  0.152763E+00
  0.353555E+01  0.229468E+00  0.154516E+00
  0.353829E+01  0.112027E+00  0.151832E+00
  0.354103E+01 -0.126188E+00  0.153401E+00
  0.354377E+01  0.168740E+00  0.153698E+00
  0.354651E+01  0.408843E+00  0.155023E+00
  0.354925E+01  0.139583E+00  0.152595E+00
  0.355199E+01  0.425286E+00  0.150937E+00
  0.355473E+01  0.217658E+00  0.151112E+00
  0.355747E+01 -0.867268E-01  0.154126E+00
  0.356021E+01  0.233120E+00  0.151529E+00
  0.356295E+01  0.105098E+00  0.153785E+00
  0.356569E+01  0.457609E+00  0.153501E+00
  0.356843E+01  0.423806E+00  0.154949E+00
  0.357117E+01  0.299230E+00  0.156632E+00
  0.357391E+01  0.230261E+00  0.151604E+00
  0.357665E+01  0.179014E-01  0.154444E+00
  0.357939E+01  0.141188E+00  0.152514E+00
  0.358213E+01  0.268433E+00  0.150232E+00
  0.358487E+01  0.168211E+00  0.150570E+00
  0.358761E+01  0.900009E-01  0.153271E+00
  0.359035E+01  0.108064E+00  0.153822E+00
  0.359309E+01  0.496868E-01  0.149587E+00
  0.359583E+01 -0.805205E-01  0.153706E+00
  0.359857E+01 -0.183490E+00  0.152153E+00
  0.360131E+01  0.238353E+00  0.152970E+00
  0.360405E+01  0.158070E+00  0.156040E+00
  0.360679E+01  0.221298E+00  0.153357E+00
  0.360954E+01  0.218428E+00  0.152624E+00
  0.361228E+01  0.567130E-01  0.153589E+00
  0.361502E+01  0.913259E-01  0.151360E+00
  0.361776E+01  0.156822E+00  0.152704E+00
  0.362050E+01  0.298250E+00  0.152486E+00
  0.362324E+01 -0.183446E+00  0.154165E+00
  0.362598E+01 -0.148929E+00  0.153582E+00
  0.362872E+01  0.231028E+00  0.150567E+00
  0.363146E+01  0.129730E+00  0.152131E+00
  0.363420E+01  0.323186E+00  0.152839E+00
  0.363694E+01  0.222718E+00  0.151880E+00
  0.363968E+01 -0.774249E-01  0.149860E+00
  0.364242E+01  0.233502E+00  0.154247E+00
  0.364516E+01  0.281453E+00  0.152829E+00
  0.364790E+01  0.167191E+00  0.153705E+00
  0.365064E+01  0.287215E+00  0.154181E+00
  0.365338E+01  0.255632E+00  0.151312E+00
  0.365612E+01  0.340563E+00  0.153420E+00
  0.365886E+01  0.411405E-01  0.154951E+00
  0.366160E+01  0.140070E+00  0.151496E+00
  0.366434E+01  0.358884E+00  0.152980E+00
  0.366708E+01  0.176907E+00  0.152123E+00
  0.366982E+01 -0.521329E-01  0.153365E+00
  0.367256E+01  0.118743E+00  0.151334E+00
  0.367530E+01  0.101679E+00  0.151310E+00
  0.367804E+01  0.314254E+00  0.153518E+00
  0.368078E+01  0.305473E+00  0.152466E+00
  0.368352E+01  0.696636E-01  0.151515E+00
  0.368626E+01  0.565193E-01  0.151702E+00
  0.368900E+01 -0.939315E-02  0.152054E+00
  0.369174E+01  0.147052E+00  0.152601E+00
  0.369448E+01  0.108533E+00  0.151345E+00
  0.369723E+01  0.436501E+00  0.155129E+00
  0.369997E+01 -0.168822E+00  0.152360E+00
  0.370271E+01  0.132345E+00  0.151414E+00
  0.370545E+01  0.358692E+00  0.151745E+00
  0.370819E+01  0.316983E+00  0.152613E+00
  0.371093E+01  0.156808E+00  0.153411E+00
  0.371367E+01 -0.542535E-01  0.152020E+00
  0.371641E+01  0.972725E-01  0.152893E+00
  0.371915E+01  0.133373E+00  0.152892E+00
  0.372189E+01  0.192620E+00  0.153440E+00
  0.372463E+01  0.264878E+00  0.153550E+00
  0.372737E+01  0.357798E-01  0.154302E+00
  0.373011E+01  0.715763E-01  0.155154E+00
  0.373285E+01  0.133721E+00  0.152508E+00
  0.373559E+01 -0.242968E+00  0.152832E+00
  0.373833E+01  0.264065E+00  0.154454E+00
  0.374107E+01  0.131394E+00  0.152695E+00
  0.374381E+01  0.356846E-01  0.154591E+00
  0.374655E+01  0.611707E-01  0.152562E+00
  0.374929E+01  0.287020E+00  0.153639E+00
  0.375203E+01  0.367414E+00  0.153748E+00
  0.375477E+01 -0.632722E-02  0.150335E+00
  0.375751E+01  0.277457E+00  0.156102E+00
  0.376025E+01  0.129841E+00  0.151881E+00
  0.376299E+01  0.197427E+00  0.152123E+00
  0.376573E+01  0.112999E+00  0.154532E+00
  0.376847E+01  0.117229E+00  0.152611E+00
  0.377121E+01  0.340895E+00  0.155515E+00
  0.377395E+01  0.441512E-01  0.151353E+00
  0.377669E+01  0.270661E+00  0.152400E+00
  0.377943E+01 -0.117520E+00  0.150431E+00
  0.378217E+01  0.107356E+00  0.152264E+00
  0.378491E+01  0.229831E+00  0.151759E+00
  0.378766E+01  0.786493E-01  0.154551E+00
  0.379040E+01  0.152066E+00  0.151946E+00
  0.379314E+01  0.286877E-01  0.151395E+00
  0.379588E+01  0.260656E+00  0.154879E+00
  0.379862E+01 -0.107753E+00  0.150635E+00
  0.380136E+01  0.460172E+00  0.152960E+00
  0.380410E+01  0.260943E-01  0.151100E+00
  0.380684E+01  0.158862E+00  0.151902E+00
  0.380958E+01 -0.866743E-01  0.154673E+00
  0.381232E+01 -0.223993E+00  0.153739E+00
  0.381506E+01  0.165157E+00  0.152743E+00
  0.381780E+01  0.505456E+00  0.154840E+00
  0.382054E+01  0.878499E-01  0.152669E+00
  0.382328E+01  0.233054E+00  0.152131E+00
  0.382602E+01  0.222327E+00  0.154605E+00
  0.382876E+01  0.253191E+00  0.153863E+00
  0.383150E+01  0.158342E+00  0.154378E+00
  0.383424E+01  0.151108E+00  0.154215E+00
  0.383698E+01  0.296683E+00  0.152895E+00
  0.383972E+01  0.176448E+00  0.153980E+00
  0.384246E+01  0.149176E+00  0.150172E+00
  0.384520E+01  0.483970E-01  0.150089E+00
  0.384794E+01  0.253200E+00  0.152676E+00
  0.385068E+01  0.211842E+00  0.152104E+00
  0.385342E+01  0.380718E+00  0.152274E+00
  0.385616E+01  0.135419E+00  0.150673E+00
  0.385890E+01  0.881574E-01  0.152186E+00
  0.386164E+01  0.376322E-01  0.151285E+00
  0.386438E+01  0.182012E+00  0.153441E+00
  0.386712E+01  0.196266E+00  0.150958E+00
  0.386986E+01  0.682310E-01  0.150457E+00
  0.387260E+01  0.192807E+00  0.150849E+00
  0.387535E+01  0.175965E+00  0.151488E+00
  0.387809E+01  0.323371E+00  0.153717E+00
  0.388083E+01  0.257349E-02  0.151147E+00
  0.388357E+01  0.528282E+00  0.155244E+00
  0.388631E+01  0.227021E+00  0.151857E+00
  0.388905E+01  0.133279E+00  0.152239E+00
  0.389179E+01  0.938308E-01  0.153233E+00
  0.389453E+01 -0.389273E-02  0.153336E+00
  0.389727E+01  0.162267E+00  0.153725E+00
  0.390001E+01  0.157720E+00  0.152550E+00
  0.390275E+01  0.201345E+00  0.154966E+00
  0.390549E+01  0.618200E-01  0.150595E+00
  0.390823E+01 -0.279085E-01  0.152235E+00
  0.391097E+01  0.420498E+00  0.152158E+00
  0.391371E+01  0.220095E+00  0.150588E+00
  0.391645E+01  0.203455E+00  0.154290E+00
  0.391919E+01  0.135023E+00  0.153383E+00
  0.392193E+01  0.386033E+00  0.154485E+00
  0.392467E+01  0.224716E+00  0.150774E+00
  0.392741E+01 -0.405895E-01  0.152304E+00
  0.393015E+01  0.446308E+00  0.154447E+00
  0.393289E+01  0.553175E-01  0.151958E+00
  0.393563E+01  0.238429E+00  0.154472E+00
  0.393837E+01  0.477190E+00  0.151731E+00
  0.394111E+01  0.138811E+00  0.150836E+00
  0.394385E+01  0.785968E-02  0.174847E+00
  0.394659E+01 -0.611698E-01  0.190027E+00
  0.394933E+01  0.246212E+00  0.196481E+00
  0.395207E+01 -0.107573E+00  0.212777E+00
  0.395481E+01 -0.375215E-01  0.216628E+00
  0.395755E+01  0.127111E+00  0.229106E+00
  0.396029E+01  0.114145E+00  0.233208E+00
  0.396304E+01  0.306332E+00  0.249353E+00
  0.396578E+01 -0.487263E+00  0.247036E+00
  0.396852E+01  0.120101E+00  0.259235E+00
  0.397126E+01 -0.133644E+00  0.199257E+00
  0.397400E+01  0.244981E+00  0.181918E+00
  0.397674E+01  0.432442E+00  0.181212E+00
  0.397948E+01 -0.461214E-01  0.174121E+00
  0.398222E+01  0.587275E+00  0.176482E+00
  0.398496E+01  0.221491E+00  0.173038E+00
  0.398770E+01  0.812713E-01  0.171273E+00
  0.399044E+01  0.127985E+00  0.171138E+00
  0.399318E+01  0.443785E+00  0.170352E+00
  0.399592E+01  0.159799E+00  0.166170E+00
  0.399866E+01 -0.169042E-01  0.166934E+00
  0.400140E+01  0.223805E+00  0.171751E+00
  0.400414E+01  0.294932E+00  0.163367E+00
  0.400688E+01  0.379813E+00  0.164905E+00
  0.400962E+01 -0.992452E-01  0.165139E+00
  0.401236E+01  0.284086E+00  0.168378E+00
  0.401510E+01  0.169909E+00  0.165339E+00
  0.401784E+01  0.269435E+00  0.165054E+00
  0.402058E+01  0.170173E-01  0.163007E+00
  0.402332E+01  0.234848E+00  0.165293E+00
  0.402606E+01  0.162801E+00  0.164386E+00
  0.402880E+01  0.331631E+00  0.159773E+00
  0.403154E+01  0.127696E+00  0.159038E+00
  0.403428E+01  0.184532E+00  0.158906E+00
  0.403702E+01  0.169632E+00  0.158657E+00
  0.403976E+01  0.198824E+00  0.157437E+00
  0.404250E+01  0.338726E+00  0.155335E+00
  0.404524E+01  0.152102E+00  0.153325E+00
  0.404798E+01  0.323401E-01  0.154416E+00
  0.405072E+01  0.213611E+00  0.152398E+00
  0.405347E+01 -0.106163E-01  0.151845E+00
  0.405621E+01  0.459460E+00  0.155211E+00
  0.405895E+01  0.114204E+00  0.152738E+00
  0.406169E+01 -0.256993E+00  0.151365E+00
  0.406443E+01  0.160650E+00  0.154443E+00
  0.406717E+01  0.378731E+00  0.153279E+00
  0.406991E+01  0.985597E-01  0.154738E+00
  0.407265E+01  0.393695E+00  0.154604E+00
  0.407539E+01  0.189898E+00  0.154374E+00
  0.407813E+01  0.768755E-02  0.153256E+00
  0.408087E+01  0.236560E+00  0.153921E+00
  0.408361E+01  0.100644E+00  0.151464E+00
  0.408635E+01  0.208208E+00  0.153058E+00
  0.408909E+01  0.343741E-01  0.151873E+00
  0.409183E+01  0.355274E+00  0.153470E+00
  0.409457E+01  0.263908E+00  0.152736E+00
  0.409731E+01 -0.323541E-01  0.152162E+00
  0.410005E+01  0.844354E-01  0.153431E+00
  0.410279E+01  0.393063E-01  0.153454E+00
  0.410553E+01  0.210145E+00  0.154258E+00
  0.410827E+01  0.338806E-01  0.155131E+00
  0.411101E+01  0.246948E+00  0.153329E+00
  0.411375E+01  0.259209E+00  0.154973E+00
  0.411649E+01  0.291864E+00  0.154809E+00
  0.411923E+01  0.398160E-01  0.153578E+00
  0.412197E+01  0.232388E+00  0.154868E+00
  0.412471E+01  0.374848E+00  0.153720E+00
  0.412745E+01  0.101318E+00  0.150221E+00
  0.413019E+01  0.655627E-01  0.152139E+00
  0.413293E+01  0.301853E+00  0.153178E+00
  0.413567E+01  0.315760E-01  0.151647E+00
  0.413841E+01  0.324995E+00  0.153097E+00
  0.414116E+01  0.397148E-01  0.153291E+00
  0.414390E+01  0.210568E+00  0.155083E+00
  0.414664E+01  0.323003E+00  0.154510E+00
  0.414938E+01  0.493503E-01  0.154029E+00
  0.415212E+01  0.294239E+00  0.154978E+00
  0.415486E+01  0.326521E+00  0.153697E+00
  0.415760E+01  0.111692E+00  0.150525E+00
  0.416034E+01  0.204138E+00  0.154783E+00
  0.416308E+01  0.180912E+00  0.152933E+00
  0.416582E+01  0.209396E+00  0.154540E+00
  0.416856E+01  0.680280E-01  0.154449E+00
  0.417130E+01  0.100272E+00  0.154141E+00
  0.417404E+01  0.473503E+00  0.153609E+00
  0.417678E+01  0.377531E+00  0.151934E+00
  0.417952E+01  0.425983E+00  0.154155E+00
  0.418226E+01  0.302584E+00  0.153886E+00
  0.418500E+01  0.140695E+00  0.151908E+00
  0.418774E+01 -0.521374E-01  0.150727E+00
  0.419048E+01  0.111800E+00  0.152375E+00
  0.419322E+01  0.122979E+00  0.155722E+00
  0.419596E+01  0.432723E+00  0.153534E+00
  0.419870E+01  0.103903E+00  0.152906E+00
  0.420144E+01  0.342447E+00  0.149883E+00
  0.420418E+01  0.199846E+00  0.152221E+00
  0.420692E+01  0.211238E+00  0.150676E+00
  0.420966E+01  0.112427E+00  0.153166E+00
  0.421240E+01  0.287879E-01  0.157685E+00
  0.421514E+01  0.167145E+00  0.149493E+00
  0.421788E+01  0.196847E+00  0.154695E+00
  0.422062E+01  0.153026E+00  0.151702E+00
  0.422336E+01 -0.672754E-01  0.151496E+00
  0.422610E+01  0.295809E+00  0.152490E+00
  0.422884E+01 -0.872829E-01  0.153893E+00
  0.423159E+01  0.243415E-01  0.153401E+00
  0.423433E+01  0.322330E+00  0.153886E+00
  0.423707E+01  0.192089E+00  0.151410E+00
  0.423981E+01  0.211654E+00  0.153094E+00
  0.424255E+01  0.202839E-02  0.153412E+00
  0.424529E+01  0.163153E+00  0.152991E+00
  0.424803E+01  0.623833E-01  0.152158E+00
  0.425077E+01  0.733609E-01  0.153808E+00
  0.425351E+01  0.338860E+00  0.150032E+00
  0.425625E+01  0.190531E+00  0.154298E+00
  0.425899E+01  0.292494E+00  0.151056E+00
  0.426173E+01  0.388816E+00  0.154682E+00
  0.426447E+01  0.126800E+00  0.153901E+00
  0.426721E+01  0.314506E+00  0.145887E+00
  0.426995E+01  0.281641E+00  0.151307E+00
  0.427269E+01  0.259152E+00  0.154631E+00
  0.427543E+01  0.207443E+00  0.154626E+00
  0.427817E+01  0.152378E+00  0.149597E+00
  0.428091E+01  0.928056E-01  0.151603E+00
  0.428365E+01  0.239585E+00  0.155331E+00
  0.428639E+01  0.119735E+00  0.153061E+00
  0.428913E+01  0.298829E-01  0.154561E+00
  0.429187E+01  0.133399E+00  0.150680E+00
  0.429461E+01  0.283432E+00  0.154687E+00
  0.429735E+01  0.298418E+00  0.154636E+00
  0.430009E+01  0.101557E+00  0.152816E+00
  0.430283E+01  0.345365E+00  0.153331E+00
  0.430557E+01  0.268306E+00  0.152363E+00
  0.430831E+01  0.286538E-01  0.150942E+00
  0.431105E+01 -0.117501E-01  0.152203E+00
  0.431379E+01  0.479203E+00  0.155198E+00
  0.431653E+01  0.190966E+00  0.151585E+00
  0.431928E+01  0.796234E-01  0.153777E+00
  0.432202E+01  0.435630E-01  0.151741E+00
  0.432476E+01  0.974379E-01  0.153479E+00
  0.432750E+01  0.265593E+00  0.154011E+00
  0.433024E+01  0.739897E-01  0.152361E+00
  0.433298E+01  0.218046E+00  0.154058E+00
  0.433572E+01  0.155339E+00  0.155531E+00
  0.433846E+01  0.326035E+00  0.153674E+00
  0.434120E+01  0.280214E-01  0.151664E+00
  0.434394E+01  0.212093E+00  0.153288E+00
  0.434668E+01  0.191082E+00  0.155704E+00
  0.434942E+01  0.339308E+00  0.153714E+00
  0.435216E+01 -0.157098E+00  0.152837E+00
  0.435490E+01  0.151352E+00  0.153885E+00
  0.435764E+01  0.210569E+00  0.154391E+00
  0.436038E+01 -0.813008E-01  0.149707E+00
  0.436312E+01  0.259247E+00  0.149219E+00
  0.436586E+01  0.216847E+00  0.153118E+00
  0.436860E+01  0.744478E-01  0.150315E+00
  0.437134E+01  0.525144E+00  0.152375E+00
  0.437408E+01  0.247473E+00  0.151929E+00
  0.437682E+01  0.272110E+00  0.153549E+00
  0.437956E+01 -0.500430E-01  0.153007E+00
  0.438230E+01  0.414470E+00  0.151762E+00
  0.438504E+01  0.831754E-01  0.152026E+00
  0.438778E+01  0.428506E-01  0.148807E+00
  0.439052E+01  0.691304E-01  0.154712E+00
  0.439326E+01  0.298514E+00  0.151675E+00
  0.439600E+01  0.142284E+00  0.150141E+00
  0.439874E+01 -0.203107E-01  0.149396E+00
  0.440148E+01  0.489334E+00  0.152543E+00
  0.440422E+01  0.205746E+00  0.150690E+00
  0.440697E+01  0.351707E+00  0.152680E+00
  0.440971E+01  0.305473E+00  0.152628E+00
  0.441245E+01  0.267635E+00  0.155017E+00
  0.441519E+01  0.267354E+00  0.150764E+00
  0.441793E+01  0.703210E+00  0.153974E+00
  0.442067E+01  0.278315E+00  0.151022E+00
  0.442341E+01  0.224352E+00  0.151260E+00
  0.442615E+01  0.119823E+00  0.152018E+00
  0.442889E+01  0.207194E+00  0.151228E+00
  0.443163E+01  0.304937E+00  0.152694E+00
  0.443437E+01  0.289339E+00  0.151790E+00
  0.443711E+01  0.693371E-01  0.152037E+00
  0.443985E+01  0.216976E+00  0.153642E+00
  0.444259E+01 -0.239891E-01  0.153462E+00
  0.444533E+01  0.516971E+00  0.153627E+00
  0.444807E+01  0.355656E+00  0.150247E+00
  0.445081E+01  0.211121E+00  0.153725E+00
  0.445355E+01  0.158500E+00  0.152720E+00
  0.445629E+01  0.161255E+00  0.153161E+00
  0.445903E+01  0.273409E+00  0.150783E+00
  0.446177E+01  0.494946E+00  0.150783E+00
  0.446451E+01  0.235483E+00  0.150917E+00
  0.446725E+01  0.262253E+00  0.149950E+00
  0.446999E+01  0.862383E-01  0.151096E+00
  0.447273E+01 -0.179129E+00  0.151312E+00
  0.447547E+01  0.126385E+00  0.151136E+00
  0.447821E+01  0.126825E+00  0.150243E+00
  0.448095E+01  0.525862E+00  0.153994E+00
  0.448369E+01  0.319877E+00  0.150839E+00
  0.448643E+01 -0.912702E-01  0.149567E+00
  0.448917E+01  0.308673E+00  0.151641E+00
  0.449191E+01  0.323672E+00  0.152577E+00
  0.449465E+01  0.256892E+00  0.151995E+00
  0.449740E+01  0.124972E+00  0.152241E+00
  0.450014E+01  0.160652E+00  0.152048E+00
  0.450288E+01  0.204906E+00  0.148461E+00
  0.450562E+01  0.471510E+00  0.152181E+00
  0.450836E+01  0.808125E-01  0.153835E+00
  0.451110E+01 -0.518883E-01  0.149665E+00
  0.451384E+01  0.313981E+00  0.151804E+00
  0.451658E+01  0.125108E+00  0.153913E+00
  0.451932E+01 -0.146090E+00  0.153747E+00
  0.452206E+01  0.161011E+00  0.151851E+00
  0.452480E+01  0.229906E+00  0.151318E+00
  0.452754E+01  0.730202E-01  0.152645E+00
  0.453028E+01  0.288450E+00  0.150125E+00
  0.453302E+01  0.219117E+00  0.154729E+00
  0.453576E+01 -0.518461E-02  0.153784E+00
  0.453850E+01  0.197443E+00  0.153371E+00
  0.454124E+01  0.213507E+00  0.151871E+00
  0.454398E+01  0.176359E+00  0.151926E+00
  0.454672E+01 -0.647386E-01  0.152668E+00
  0.454946E+01  0.171829E+00  0.150407E+00
  0.455220E+01  0.571494E-01  0.154647E+00
  0.455494E+01  0.205013E+00  0.149666E+00
  0.455768E+01  0.352644E+00  0.154586E+00
  0.456042E+01  0.281686E-01  0.149517E+00
  0.456316E+01  0.186516E+00  0.151349E+00
  0.456590E+01  0.531144E+00  0.153115E+00
  0.456864E+01  0.268518E+00  0.151970E+00
  0.457138E+01 -0.118573E+00  0.156389E+00
  0.457412E+01 -0.275224E-01  0.155422E+00
  0.457686E+01 -0.369602E-01  0.153815E+00
  0.457960E+01  0.636576E-01  0.158796E+00
  0.458234E+01  0.125019E+00  0.157290E+00
  0.458509E+01 -0.324324E-01  0.157059E+00
  0.458783E+01  0.335394E+00  0.160251E+00
  0.459057E+01  0.202731E+00  0.162579E+00
  0.459331E+01  0.119517E+00  0.163602E+00
  0.459605E+01  0.718047E-01  0.165075E+00
  0.459879E+01  0.902460E-01  0.164927E+00
  0.460153E+01 -0.190860E-01  0.168117E+00
  0.460427E+01  0.103483E+00  0.164234E+00
  0.460701E+01  0.354657E+00  0.163590E+00
  0.460975E+01  0.132826E+00  0.163187E+00
  0.461249E+01  0.601319E+00  0.162074E+00
  0.461523E+01  0.136386E+00  0.158287E+00
  0.461797E+01  0.784868E-01  0.156270E+00
  0.462071E+01  0.323832E+00  0.157020E+00
  0.462345E+01  0.477886E+00  0.157134E+00
  0.462619E+01 -0.781068E-01  0.158436E+00
  0.462893E+01  0.197746E+00  0.156835E+00
  0.463167E+01  0.172116E+00  0.154559E+00
  0.463441E+01  0.973462E-01  0.156803E+00
  0.463715E+01 -0.377284E-01  0.152442E+00
